dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt
0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,py-001-rle,1.0,1,8782.1,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/py-001-rle

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,py-002-lru-cache,0.1667,1,8730.8,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/py-002-lru-cache

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,py-003-date-parser,1.0,1,8817.4,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/py-003-date-parser

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,py-004-expr-eval,0.55555,2,61331.399999999994,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_163656/qwen3.5-9b/py-004-expr-eval

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,py-005-csv-parser,0.5,1,10071.1,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/py-005-csv-parser

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,py-006-toposort,0.9,1,9137.8,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/py-006-toposort

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,rs-001-knights,1.0,1,54540.1,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/rs-001-knights

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,rs-002-warehouse,1.0,1,12895.1,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/rs-002-warehouse

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,rs-003-code-trace,1.0,1,17564.1,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/rs-003-code-trace

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,rs-004-office-grid,1.0,1,28869.7,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/rs-004-office-grid

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,rs-005-bakery-audit,1.0,1,43268.9,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/rs-005-bakery-audit

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,rs-006-string-pipeline,0.0,2,281263.8,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_163656/qwen3.5-9b/rs-006-string-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,web-001-desktop,0.6667,1,26408.6,0.0,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/web-001-desktop

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,web-002-maze,0.2,1,72670.4,0.0,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/web-002-maze

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ag-001-fix-bugs,1.0,1,18977.3,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ag-001-fix-bugs

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ag-002-build-cli,1.0,1,45235.1,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ag-002-build-cli

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ag-003-fix-package,1.0,1,57950.0,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ag-003-fix-package

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ag-004-data-pipeline,1.0,1,27541.6,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ag-004-data-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ag-005-codebase-recon,1.0,1,17557.1,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ag-005-codebase-recon

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-001-recall-2k,1.0,1,5812.7,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-001-recall-2k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-002-recall-8k,1.0,1,6841.7,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-002-recall-8k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-003-recall-32k,1.0,1,15329.6,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-003-recall-32k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-004-recall-64k,1.0,1,26422.0,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-004-recall-64k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-005-aggregate-16k,1.0,1,12037.3,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-005-aggregate-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-006-superseded-16k,1.0,1,19072.6,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-006-superseded-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,ctx-007-tally-16k,1.0,1,22787.3,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/ctx-007-tally-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,py-001-rle,1.0,1,19849.2,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/py-001-rle

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,py-002-lru-cache,1.0,1,28563.8,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/py-002-lru-cache

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,py-003-date-parser,1.0,1,51124.2,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/py-003-date-parser

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,py-004-expr-eval,1.0,1,203320.3,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/py-004-expr-eval

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,py-005-csv-parser,0.7,1,55293.0,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/py-005-csv-parser

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,py-006-toposort,1.0,1,36947.1,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/py-006-toposort

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,rs-001-knights,1.0,1,22436.7,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/rs-001-knights

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,rs-002-warehouse,1.0,1,151186.9,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/rs-002-warehouse

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,rs-003-code-trace,1.0,1,20954.3,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/rs-003-code-trace

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,rs-004-office-grid,1.0,1,37104.4,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/rs-004-office-grid

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,rs-005-bakery-audit,1.0,1,14901.0,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/rs-005-bakery-audit

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,rs-006-string-pipeline,0.0,1,280844.8,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/rs-006-string-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,web-001-desktop,0.2222,1,29775.6,0.0,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/web-001-desktop

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.6-35b-a3b,web-002-maze,1.0,1,74483.4,0.0,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.6-35b-a3b/web-002-maze

