dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-002-warehouse,1.0,3,8580.833333333334,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-003-code-trace,1.0,3,11008.5,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-004-office-grid,1.0,3,33785.566666666666,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-005-bakery-audit,1.0,3,11194.766666666668,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-006-string-pipeline,1.0,3,152423.8,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-007-monty-fall,1.0,3,46086.36666666667,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,rs-008-river-boat,1.0,3,40962.36666666667,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,web-001-desktop,0.7778,3,34151.36666666667,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,web-002-maze,1.0,3,43953.46666666667,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,web-003-sand,0.9259333333333334,3,59397.86666666667,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,web-004-kanban,0.6666666666666666,3,16130.666666666666,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,web-005-expense,1.0,3,18053.100000000002,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ag-001-fix-bugs,1.0,1,92935.8,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ag-002-build-cli,1.0,1,97089.9,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ag-003-fix-package,1.0,1,127124.5,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ag-004-data-pipeline,1.0,1,87900.2,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ag-005-codebase-recon,1.0,1,65363.9,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-001-recall-2k,1.0,1,12185.7,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-002-recall-8k,1.0,1,16511.1,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-003-recall-32k,0.0,1,15552.9,,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-004-recall-64k,0.0,1,15146.9,,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-005-aggregate-16k,1.0,1,20883.7,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-006-superseded-16k,1.0,1,37611.3,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,ctx-007-tally-16k,1.0,1,120826.1,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,py-001-rle,1.0,1,51974.5,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,py-002-lru-cache,1.0,1,54961.4,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,py-003-date-parser,1.0,1,172545.5,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,py-004-expr-eval,0.8889,1,387020.1,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,py-005-csv-parser,0.9,1,405885.0,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,py-006-toposort,0.0,1,197594.3,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-001-knights,1.0,1,34891.9,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-002-warehouse,1.0,1,12260.1,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-003-code-trace,1.0,1,13994.6,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-004-office-grid,1.0,1,43974.3,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-005-bakery-audit,1.0,1,25631.7,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-006-string-pipeline,0.0,1,49222.7,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-007-monty-fall,1.0,1,50412.4,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,rs-008-river-boat,1.0,1,101745.7,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,web-001-desktop,0.6667,1,95723.6,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,web-002-maze,0.0,1,561154.9,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,web-003-sand,0.7778,1,580682.0,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,web-004-kanban,0.75,1,145201.1,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-32b,web-005-expense,0.5556,1,149410.6,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_224507/qwen3-32b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ag-001-fix-bugs,1.0,3,78084.93333333333,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ag-002-build-cli,1.0,3,73739.43333333333,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ag-003-fix-package,1.0,3,177681.06666666665,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ag-004-data-pipeline,1.0,3,53755.43333333333,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ag-005-codebase-recon,1.0,3,44678.36666666667,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-001-recall-2k,1.0,3,22631.899999999998,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-002-recall-8k,1.0,3,44251.56666666667,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-003-recall-32k,1.0,3,180149.06666666665,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-004-recall-64k,1.0,3,315078.06666666665,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-005-aggregate-16k,1.0,3,59355.0,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-006-superseded-16k,1.0,3,118247.2,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,ctx-007-tally-16k,1.0,3,172996.5,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,py-001-rle,1.0,3,11448.1,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,py-002-lru-cache,1.0,3,16132.133333333333,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,py-003-date-parser,1.0,3,29316.333333333332,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,py-004-expr-eval,0.8889,3,38185.0,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,py-005-csv-parser,0.8333333333333334,3,25240.166666666668,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,py-006-toposort,1.0,3,13929.566666666666,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-001-knights,1.0,3,28900.233333333334,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-002-warehouse,1.0,3,9876.5,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-003-code-trace,1.0,3,17624.933333333334,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-004-office-grid,1.0,3,44002.4,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-005-bakery-audit,1.0,3,17511.266666666666,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-006-string-pipeline,1.0,3,43682.299999999996,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-007-monty-fall,1.0,3,39451.93333333333,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,rs-008-river-boat,1.0,3,64054.86666666667,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,web-001-desktop,0.5926,3,143052.83333333334,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,web-002-maze,1.0,3,108094.66666666667,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,web-003-sand,0.9259333333333334,3,132916.56666666665,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,web-004-kanban,0.5833333333333334,3,79396.43333333333,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3-coder-next,web-005-expense,0.8889,3,104810.90000000001,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3-coder-next/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ag-001-fix-bugs,0.75,3,13142.166666666666,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ag-002-build-cli,0.75,3,12054.166666666666,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ag-003-fix-package,0.42860000000000004,3,5438.433333333333,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ag-004-data-pipeline,0.0,3,14988.466666666667,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ag-005-codebase-recon,0.0,3,5186.266666666666,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-001-recall-2k,1.0,3,8800.9,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-002-recall-8k,1.0,3,10312.833333333334,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-003-recall-32k,0.0,3,442800.10000000003,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,qwen3.5-9b,ctx-004-recall-64k,1.0,3,164169.1,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/qwen3.5-9b/ctx-004-recall-64k

